"year"	"FFD"	"id"	"n_intact_seeds"	"n_fl"	"min_4"	"precipitation_3"	"precipitation_4"
"2008"	48.7888888889	"new_91"	37	41	2.39333333333333	39.1	41.5
"2008"	48.7888888889	"new_95"	30.0666666667	33	2.39333333333333	39.1	41.5
"2008"	48.7888888889	"new_98"	0	39	2.39333333333333	39.1	41.5
"2008"	49.7888888889	"new_14"	19	9	2.39333333333333	39.1	41.5
"2008"	49.7888888889	"new_37"	21	16	2.39333333333333	39.1	41.5
"2008"	49.7888888889	"new_211"	18	17	2.39333333333333	39.1	41.5
"2008"	49.7888888889	"new_25"	11	2	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_36"	0	8	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_117"	11	7	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_33"	0	5	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_137"	0	8	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_106"	0	7	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_134"	6	8	2.39333333333333	39.1	41.5
"2008"	50.7888888889	"new_101"	6	6	2.39333333333333	39.1	41.5
"2008"	51.7888888889	"new_132"	0	4	2.39333333333333	39.1	41.5
"2008"	51.7888888889	"new_116"	0	3	2.39333333333333	39.1	41.5
"2008"	51.7888888889	"new_125"	14	4	2.39333333333333	39.1	41.5
"2008"	51.7888888889	"new_138"	0	4	2.39333333333333	39.1	41.5
"2008"	51.7888888889	"new_29"	0	2	2.39333333333333	39.1	41.5
"2008"	52.7888888889	"new_133"	13	16	2.39333333333333	39.1	41.5
"2008"	52.7888888889	"new_111"	8.8461538462	5	2.39333333333333	39.1	41.5
"2008"	52.7888888889	"new_49"	5.7142857143	8	2.39333333333333	39.1	41.5
"2008"	53.7888888889	"new_122"	0	3	2.39333333333333	39.1	41.5
"2008"	53.7888888889	"new_135"	0	2	2.39333333333333	39.1	41.5
"2008"	53.7888888889	"new_6"	7	6	2.39333333333333	39.1	41.5
"2008"	53.7888888889	"new_57"	0	2	2.39333333333333	39.1	41.5
"2008"	53.7888888889	"new_93"	10	2	2.39333333333333	39.1	41.5
"2008"	62.7888888889	"new_131"	16	3	2.39333333333333	39.1	41.5
"2008"	64.7888888889	"new_129"	0	2	2.39333333333333	39.1	41.5
"2008"	66.7888888889	"new_99"	0	1	2.39333333333333	39.1	41.5
"2008"	70.7888888889	"new_112"	9	6	2.39333333333333	39.1	41.5
"2009"	47.5465277778	"new_54"	0	90	2.04833333333333	47.4	3.7
"2009"	48.5465277778	"new_122"	1.1301914245	19	2.04833333333333	47.4	3.7
"2009"	48.5465277778	"new_120"	0.4458033845	32	2.04833333333333	47.4	3.7
"2009"	49.5465277778	"new_10"	0	180	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_22"	4.7621455051	24	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_19"	0	7	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_211"	1.8149509839	23	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_15"	0	85	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_102"	12.0606987875	83	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_4"	0	58	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_110"	1.8556031138	7	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_23"	0.438813043	31	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_91"	1.4731869375	33	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_93"	0	60	2.04833333333333	47.4	3.7
"2009"	50.5465277778	"new_16"	0	37	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_98"	1.2746810347	28	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_133"	0	33	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_37"	1.4562509304	31	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_95"	5.4091308566	45	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_94"	0.0084992038	17	2.04833333333333	47.4	3.7
"2009"	51.5465277778	"new_9"	4.4002593249	27	2.04833333333333	47.4	3.7
"2009"	52.5465277778	"new_90"	1.2384350757	13	2.04833333333333	47.4	3.7
"2009"	53.5465277778	"new_39"	1.2986644796	46	2.04833333333333	47.4	3.7
"2009"	54.5465277778	"new_128"	0.0020004429	22	2.04833333333333	47.4	3.7
"2009"	54.5465277778	"new_75"	0	27	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_35"	0	1	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_129"	0.890803481	16	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_117"	0	10	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_24"	0	12	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_3"	5.1314741634	15	2.04833333333333	47.4	3.7
"2009"	55.5465277778	"new_137"	2.0002677745	9	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_2"	0	2	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_118"	1.7901061658	5	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_135"	0	6	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_103"	0.0492973213	6	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_53"	0.9155940967	5	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_108"	0.8778298671	7	2.04833333333333	47.4	3.7
"2009"	56.5465277778	"new_48"	0	6	2.04833333333333	47.4	3.7
"2009"	57.5465277778	"new_84"	16.0962145172	40	2.04833333333333	47.4	3.7
"2009"	57.5465277778	"new_115"	1.781606962	17	2.04833333333333	47.4	3.7
"2009"	58.5465277778	"new_12"	0.3246661199	13	2.04833333333333	47.4	3.7
"2009"	58.5465277778	"new_112"	0	13	2.04833333333333	47.4	3.7
"2009"	58.5465277778	"new_21"	0	10	2.04833333333333	47.4	3.7
"2009"	59.5465277778	"new_134"	0	9	2.04833333333333	47.4	3.7
"2009"	59.5465277778	"new_27"	0	9	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_17"	1.3343580349	4	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_52"	5.0706799606	2	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_113"	0	11	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_130"	0	3	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_60"	0	2	2.04833333333333	47.4	3.7
"2009"	60.5465277778	"new_26"	8.6501894663	9	2.04833333333333	47.4	3.7
"2009"	61.5465277778	"new_20"	0	10	2.04833333333333	47.4	3.7
"2009"	62.5465277778	"new_99"	0	6	2.04833333333333	47.4	3.7
"2009"	64.5465277778	"new_56"	0	7	2.04833333333333	47.4	3.7
"2009"	64.5465277778	"new_50"	0	7	2.04833333333333	47.4	3.7
"2009"	65.5465277778	"new_111"	0	2	2.04833333333333	47.4	3.7
"2009"	65.5465277778	"new_6"	0	3	2.04833333333333	47.4	3.7
"2009"	65.5465277778	"new_61"	0	3	2.04833333333333	47.4	3.7
"2009"	69.5465277778	"new_109"	0.019224416	4	2.04833333333333	47.4	3.7
"2010"	54.3041666667	"new_37"	19.0466775888	29	1.17666666666667	15.1	24.8
"2010"	54.3041666667	"new_35"	7.6432488071	20	1.17666666666667	15.1	24.8
"2010"	54.3041666667	"new_21"	8.622723601	16	1.17666666666667	15.1	24.8
"2010"	54.3041666667	"new_55"	11.6213689545	10	1.17666666666667	15.1	24.8
"2010"	54.3041666667	"new_20"	1.7250977572	76	1.17666666666667	15.1	24.8
"2010"	54.3041666667	"new_9"	5.9419230646	36	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_113"	5.0180197252	27	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_111"	2.8245780143	23	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_26"	3.6245775209	59	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_54"	1.0618732247	26	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_49"	4.794387477	12	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_130"	0.5953570705	20	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_134"	0.2614728776	13	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_38"	1.8801360688	27	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_103"	4.3359302483	25	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_112"	4.9432822256	39	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_96"	0	12	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_118"	0	16	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_109"	0.6520748422	63	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_100"	0.030836624	12	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_22"	1.5093514498	63	1.17666666666667	15.1	24.8
"2010"	55.3041666667	"new_16"	0	12	1.17666666666667	15.1	24.8
"2010"	56.3041666667	"new_137"	0	21	1.17666666666667	15.1	24.8
"2010"	56.3041666667	"new_3"	2.5631668142	15	1.17666666666667	15.1	24.8
"2010"	56.3041666667	"new_50"	4.8293718403	11	1.17666666666667	15.1	24.8
"2010"	56.6143845525	"new_114"	0.055516413	23	1.17666666666667	15.1	24.8
"2010"	57.3041666667	"new_6"	3.7256486068	85	1.17666666666667	15.1	24.8
"2010"	57.3041666667	"new_24"	12.005235435	29	1.17666666666667	15.1	24.8
"2010"	57.3041666667	"new_10"	0.0453282143	28	1.17666666666667	15.1	24.8
"2010"	57.3041666667	"new_84"	1.2986644796	28	1.17666666666667	15.1	24.8
"2010"	57.3041666667	"new_75"	1.3665100987	40	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_90"	5.4658832714	9	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_91"	0.9824975635	17	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_14"	2.0655678417	5	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_99"	0	3	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_117"	0	18	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_108"	0.4172538096	11	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_60"	4.6213761813	7	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_7"	6.9311068282	19	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_94"	1.0529561884	15	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_27"	3.8243484264	10	1.17666666666667	15.1	24.8
"2010"	58.3041666667	"new_121"	10.1783150506	15	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_133"	0.5349640614	4	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_102"	0.0133872048	16	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_36"	0	2	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_106"	10.8597825488	17	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_120"	2.0425221265	10	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_98"	0.032005487	15	1.17666666666667	15.1	24.8
"2010"	59.3041666667	"new_13"	1.5035989061	29	1.17666666666667	15.1	24.8
"2010"	60.3041666667	"new_132"	0	1	1.17666666666667	15.1	24.8
"2010"	60.3041666667	"new_2"	0.2650569453	3	1.17666666666667	15.1	24.8
"2010"	60.3041666667	"new_138"	0	4	1.17666666666667	15.1	24.8
"2010"	60.3041666667	"new_56"	0	12	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_19"	0	3	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_135"	0	6	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_85"	0	7	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_25"	2.7638383252	5	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_107"	0	4	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_93"	0	14	1.17666666666667	15.1	24.8
"2010"	61.3041666667	"new_59"	10.1596525503	17	1.17666666666667	15.1	24.8
"2010"	62.3041666667	"new_12"	0	4	1.17666666666667	15.1	24.8
"2010"	62.3041666667	"new_125"	0	3	1.17666666666667	15.1	24.8
"2010"	62.3041666667	"new_115"	0	4	1.17666666666667	15.1	24.8
"2010"	62.3041666667	"new_128"	0.0040186558	9	1.17666666666667	15.1	24.8
"2010"	62.3041666667	"new_92"	5.8125338681	21	1.17666666666667	15.1	24.8
"2010"	63.3041666667	"new_123"	0	4	1.17666666666667	15.1	24.8
"2010"	63.3041666667	"new_18"	0	2	1.17666666666667	15.1	24.8
"2010"	63.3041666667	"new_101"	6.0985267627	3	1.17666666666667	15.1	24.8
"2010"	63.3041666667	"new_104"	0	3	1.17666666666667	15.1	24.8
"2010"	64.3041666667	"new_30"	1.1877379747	3	1.17666666666667	15.1	24.8
"2010"	64.3041666667	"new_53"	0	2	1.17666666666667	15.1	24.8
"2010"	65.3041666667	"new_15"	0	6	1.17666666666667	15.1	24.8
"2010"	66.3041666667	"new_131"	0	7	1.17666666666667	15.1	24.8
"2010"	68.3041666667	"new_97"	0	8	1.17666666666667	15.1	24.8
"2011"	41.0618055556	"new_116"	0.966190575	21	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_10"	0.2975721406	75	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_22"	0.6542907216	46	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_26"	8.9199508992	46	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_52"	1.0178122629	8	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_115"	1.2763100084	22	3.73833333333333	18.6	11.8
"2011"	47.0618055556	"new_130"	0	9	3.73833333333333	18.6	11.8
"2011"	48.0618055556	"new_9"	7.6403905325	68	3.73833333333333	18.6	11.8
"2011"	48.0618055556	"new_215"	3.7428543461	3	3.73833333333333	18.6	11.8
"2011"	48.0618055556	"new_2"	2.7556224678	21	3.73833333333333	18.6	11.8
"2011"	48.0618055556	"new_21"	2.3715023985	35	3.73833333333333	18.6	11.8
"2011"	48.4555195525	"new_212"	0.1743488313	18	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_118"	0.655208016	23	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_49"	6.0291744436	31	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_217"	0	16	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_120"	0.002	37	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_35"	1.3390371112	15	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_20"	1.3532477207	14	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_18"	0	23	3.73833333333333	18.6	11.8
"2011"	49.0618055556	"new_109"	0.3137855783	46	3.73833333333333	18.6	11.8
"2011"	50.0618055556	"new_24"	7.417457789	25	3.73833333333333	18.6	11.8
"2011"	50.0618055556	"new_39"	1.5589412863	44	3.73833333333333	18.6	11.8
"2011"	50.0618055556	"new_121"	4.9847617694	11	3.73833333333333	18.6	11.8
"2011"	50.0618055556	"new_93"	5.1559514344	76	3.73833333333333	18.6	11.8
"2011"	50.7785959812	"new_97"	0.4458033845	10	3.73833333333333	18.6	11.8
"2011"	51.0618055556	"new_95"	0.0412080345	24	3.73833333333333	18.6	11.8
"2011"	51.0618055556	"new_48"	1.3565023512	46	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_117"	0.1518050956	23	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_102"	0.0801429758	13	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_59"	0.2650569453	15	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_7"	2.9181003805	22	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_84"	2.9469652575	37	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_34"	0	3	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_101"	0	3	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_33"	0	3	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_98"	0.0875219001	17	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_96"	0.9155940967	18	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_136"	0	9	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_8"	0.3603401386	8	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_128"	0.3985637319	36	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_13"	0.298882007	31	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_4"	0	4	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_94"	0.1220126107	23	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_111"	0.2690210713	15	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_3"	0.7751633041	39	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_211"	0	4	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_38"	0	37	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_216"	0.0894861458	4	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_214"	2.2617260459	19	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_12"	0.6493322398	19	3.73833333333333	18.6	11.8
"2011"	52.0618055556	"new_133"	0.0857881384	24	3.73833333333333	18.6	11.8
"2011"	53.0618055556	"new_228"	0.028836624	7	3.73833333333333	18.6	11.8
"2011"	53.0618055556	"new_114"	1.8625505073	10	3.73833333333333	18.6	11.8
"2011"	53.0618055556	"new_53"	0	15	3.73833333333333	18.6	11.8
"2011"	54.0618055556	"new_15"	0.0890903752	11	3.73833333333333	18.6	11.8
"2011"	54.0618055556	"new_54"	0	10	3.73833333333333	18.6	11.8
"2011"	54.0618055556	"new_213"	0	20	3.73833333333333	18.6	11.8
"2011"	54.0618055556	"new_14"	0.0960164611	4	3.73833333333333	18.6	11.8
"2011"	54.529571468	"new_90"	0	13	3.73833333333333	18.6	11.8
"2011"	55.0618055556	"new_56"	0	1	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_92"	0	9	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_55"	0	4	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_221"	0.6734220596	4	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_223"	0	10	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_222"	0	2	3.73833333333333	18.6	11.8
"2011"	56.0618055556	"new_31"	0.8778298671	5	3.73833333333333	18.6	11.8
"2011"	57.0618055556	"new_219"	0	6	3.73833333333333	18.6	11.8
"2011"	57.0618055556	"new_227"	0.2674820307	7	3.73833333333333	18.6	11.8
"2011"	57.0618055556	"new_225"	0	11	3.73833333333333	18.6	11.8
"2011"	57.0618055556	"new_226"	0	4	3.73833333333333	18.6	11.8
"2011"	58.0618055556	"new_25"	1.6080619679	5	3.73833333333333	18.6	11.8
"2011"	58.0618055556	"new_99"	0	5	3.73833333333333	18.6	11.8
"2011"	59.0618055556	"new_107"	0	3	3.73833333333333	18.6	11.8
"2011"	59.0618055556	"new_224"	0.6527756606	23	3.73833333333333	18.6	11.8
"2011"	60.0618055556	"new_125"	0	2	3.73833333333333	18.6	11.8
"2011"	60.0618055556	"new_104"	0	1	3.73833333333333	18.6	11.8
"2011"	60.0618055556	"new_220"	1.3343580349	1	3.73833333333333	18.6	11.8
"2011"	61.0618055556	"new_61"	0	2	3.73833333333333	18.6	11.8
"2011"	61.0618055556	"new_123"	0	4	3.73833333333333	18.6	11.8
"2011"	62.0618055556	"new_50"	0	9	3.73833333333333	18.6	11.8
"2011"	63.0618055556	"new_27"	0	4	3.73833333333333	18.6	11.8
"2011"	64.0618055556	"new_43"	0	2	3.73833333333333	18.6	11.8
"2011"	65.0618055556	"new_85"	0	3	3.73833333333333	18.6	11.8
"2011"	66.0618055556	"new_138"	0	1	3.73833333333333	18.6	11.8
"2011"	70.0618055556	"new_112"	0	3	3.73833333333333	18.6	11.8
"2012"	48.8194444444	"new_54"	8	57	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_37"	25	27	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_22"	9	107	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_118"	17	27	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_221"	31	31	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_238"	0	13	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_55"	5	26	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_102"	7	42	0.896666666666667	4.8	62.2
"2012"	48.8194444444	"new_35"	16	18	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_93"	0	93	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_48"	1	16	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_120"	0	27	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_233"	4	33	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_213"	18	60	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_224"	0	10	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_20"	0	36	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_3"	12	51	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_9"	24	34	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_49"	16	44	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_237"	0	4	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_84"	32	101	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_38"	0	44	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_128"	22	27	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_138"	13	18	0.896666666666667	4.8	62.2
"2012"	51.8194444444	"new_98"	0	25	0.896666666666667	4.8	62.2
"2012"	52.4713176155	"new_12"	0	12	0.896666666666667	4.8	62.2
"2012"	52.4713176155	"new_26"	0	20	0.896666666666667	4.8	62.2
"2012"	52.4713176155	"new_31"	0	20	0.896666666666667	4.8	62.2
"2012"	52.4713176155	"new_229"	0	13	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_15"	0	47	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_57"	5	7	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_234"	0	4	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_60"	5	11	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_33"	0	7	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_223"	7	15	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_115"	5	38	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_18"	0	6	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_112"	16	19	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_96"	0	15	0.896666666666667	4.8	62.2
"2012"	52.8194444444	"new_100"	6	15	0.896666666666667	4.8	62.2
"2012"	53.3378468391	"new_4"	0	5	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_10"	0	42	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_226"	0	6	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_53"	0	50	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_39"	7	15	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_14"	0	5	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_109"	0	20	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_103"	0	21	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_217"	2	10	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_25"	0	5	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_117"	0	17	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_16"	0	37	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_239"	0	3	0.896666666666667	4.8	62.2
"2012"	53.8194444444	"new_230"	0	7	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_6"	0	11	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_235"	4	5	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_24"	0	5	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_91"	7	10	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_133"	0	11	0.896666666666667	4.8	62.2
"2012"	55.8194444444	"new_231"	0	2	0.896666666666667	4.8	62.2
"2012"	56.0229487148	"new_122"	0	7	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_130"	0	11	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_241"	0	3	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_52"	0	17	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_13"	0	60	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_110"	0	3	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_27"	0	5	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_29"	0	3	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_136"	0	14	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_219"	0	6	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_227"	2	9	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_8"	0	3	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_111"	0	14	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_123"	0	4	0.896666666666667	4.8	62.2
"2012"	56.8194444444	"new_125"	0	7	0.896666666666667	4.8	62.2
"2012"	57.8194444444	"new_95"	0	12	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_30"	0	10	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_135"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_232"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_108"	0	6	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_94"	0	18	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_244"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_220"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_216"	4	4	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_106"	0	7	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_85"	0	5	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_75"	0	5	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_101"	0	16	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_43"	0	9	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_236"	0	9	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_242"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_36"	0	3	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_7"	5	8	0.896666666666667	4.8	62.2
"2012"	58.8194444444	"new_222"	0	2	0.896666666666667	4.8	62.2
"2012"	59.8194444444	"new_107"	0	8	0.896666666666667	4.8	62.2
"2012"	60.8194444444	"new_240"	0	2	0.896666666666667	4.8	62.2
"2012"	60.8194444444	"new_21"	0	4	0.896666666666667	4.8	62.2
"2012"	60.8194444444	"new_59"	0	13	0.896666666666667	4.8	62.2
"2012"	60.8194444444	"new_116"	0	4	0.896666666666667	4.8	62.2
"2012"	60.8194444444	"new_56"	0	8	0.896666666666667	4.8	62.2
