"year"	"id"	"data"	"FFD_corr"	"FFD_action"	"grazing"	"shoot_vol"	"shoot_vol_action"	"cum_n_fl"	"cum_n_fl_action"	"n_fr"	"n_ovules"	"total_n_seeds"	"total_n_intact_seeds"	"FFD"	"FFD_imputed"
"1013"	2009	236	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1014"	2009	237	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1015"	2009	238	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1016"	2009	239	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1017"	2009	240	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1018"	2009	241	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1019"	2009	242	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1020"	2009	243	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1021"	2009	244	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1022"	2009	245	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1023"	2009	246	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1024"	2009	247	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1025"	2009	248	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1026"	2009	249	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1027"	2009	250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1028"	2009	251	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1029"	2009	252	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1030"	2009	253	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1031"	2010	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1032"	2010	2	1	2010-05-20	"ok"	0	555.85	"ok"	3	"ok"	1	10	4	0.2650569453	140	0
"1033"	2010	3	1	2010-05-16	"ok"	0	4935.67	"ok"	15	"ok"	5	61	20	1.4919104935	136	0
"1034"	2010	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1035"	2010	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1036"	2010	6	1	2010-05-17	"ok"	0	7370.57	"ok"	85	"ok"	5	74	32	2.7488910507	137	0
"1037"	2010	7	1	2010-05-18	"ok"	0	4117.56	"ok"	19	"ok"	5	69	33	4.8902586434	138	0
"1038"	2010	8	1	NA	"impute"	0.5	2139.34	"ok_m"	8	"ok"	0	0	0	0	138	1
"1039"	2010	8	1	NA	"impute"	0.5	2139.34	"ok_m"	8	"ok"	0	0	0	0	140	1
"1040"	2010	8	1	NA	"impute"	0.5	2139.34	"ok_m"	8	"ok"	0	0	0	0	141	1
"1041"	2010	9	1	2010-05-14	"ok"	0	6975.09	"ok"	36	"ok"	5	63	39	5.1813285147	134	0
"1042"	2010	10	1	2010-05-17	"ok"	0	4885.6	"ok"	28	"ok"	3	32	8	0.0257834758	137	0
"1043"	2010	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1044"	2010	12	1	2010-05-22	"ok"	0	571.99	"ok"	4	"ok"	0	0	0	0	142	0
"1045"	2010	13	1	2010-05-19	"ok"	0	5311.76	"ok"	29	"ok"	4	60	25	1.2060324285	139	0
"1046"	2010	14	1	2010-05-18	"ok"	0	608.9	"ok"	5	"ok"	2	27	8	2.0420022958	138	0
"1047"	2010	15	1	2010-05-25	"ok"	0	666.22	"ok"	6	"ok"	0	0	0	0	145	0
"1048"	2010	16	1	2010-05-15	"ok"	0	1495.71	"ok"	12	"ok"	0	0	0	0	135	0
"1049"	2010	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1050"	2010	18	1	2010-05-23	"ok"	0	916.74	"ok"	2	"ok"	0	0	0	0	143	0
"1051"	2010	19	1	2010-05-21	"ok"	0	564.78	"ok"	3	"ok"	0	0	0	0	141	0
"1052"	2010	20	1	2010-05-14	"ok"	0	6246.71	"ok"	76	"ok"	5	71	22	0.8341717091	134	0
"1053"	2010	21	1	2010-05-14	"ok"	0	7233.1	"ok"	16	"ok"	5	68	40	6.4933223978	134	0
"1054"	2010	22	1	2010-05-15	"ok"	0.2857142857	14390.3	"ok"	63	"ok"	5	74	28	0.9526237837	135	0
"1055"	2010	23	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1056"	2010	24	1	2010-05-17	"ok"	0	2345.19	"ok"	29	"ok"	5	63	35	10.7585666228	137	0
"1057"	2010	25	1	2010-05-21	"ok"	0	508.6	"ok"	5	"ok"	1	12	8	2.7638383252	141	0
"1058"	2010	26	1	2010-05-15	"ok"	0	9784.41	"ok"	59	"ok"	5	76	36	3.4296427256	135	0
"1059"	2010	27	1	2010-05-18	"ok"	0	1000.98	"ok"	10	"ok"	3	38	25	3.5983184748	138	0
"1060"	2010	28	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1061"	2010	29	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1062"	2010	30	1	2010-05-24	"ok"	0	270.27	"ok"	3	"ok"	1	9	4	1.1877379747	144	0
"1063"	2010	31	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1064"	2010	32	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1065"	2010	33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1066"	2010	34	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1067"	2010	35	1	2010-05-14	"ok"	0.25	2669.76	"ok_m"	20	"ok"	4	60	41	6.955460045	134	0
"1068"	2010	36	1	2010-05-19	"ok"	0	804.25	"ok"	2	"ok"	0	0	0	0	139	0
"1069"	2010	37	1	2010-05-14	"ok"	0	1803.52	"ok"	29	"ok"	5	69	40	15.6003559815	134	0
"1070"	2010	38	1	2010-05-15	"ok"	0	5432.18	"ok"	27	"ok"	5	63	29	1.0192706498	135	0
"1071"	2010	39	1	NA	"impute"	0.5	7288.05	"ok"	49	"ok"	2	30	12	0.1478919638	138	1
"1072"	2010	39	1	NA	"impute"	0.5	7288.05	"ok"	49	"ok"	2	30	12	0.1478919638	140	1
"1073"	2010	40	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1074"	2010	41	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1075"	2010	42	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1076"	2010	43	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1077"	2010	44	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1078"	2010	45	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1079"	2010	46	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1080"	2010	47	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1081"	2010	48	1	NA	"impute"	0.5	2758.81	"ok_m"	NA	"impute"	1	13	7	0.5266126892	139	1
"1082"	2010	48	1	NA	"impute"	0.5	2758.81	"ok_m"	NA	"impute"	1	13	7	0.5266126892	140	1
"1083"	2010	48	1	NA	"impute"	0.5	2758.81	"ok_m"	NA	"impute"	1	13	7	0.5266126892	141	1
"1084"	2010	49	1	2010-05-15	"ok"	0	2621.67	"ok"	12	"ok"	3	40	17	3.7976446585	135	0
"1085"	2010	50	1	2010-05-16	"ok"	0	452.97	"ok"	11	"ok"	4	54	23	3.8326897224	136	0
"1086"	2010	51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1087"	2010	52	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1088"	2010	53	1	2010-05-24	"ok"	0	2031.07	"ok"	2	"ok"	0	0	0	0	144	0
"1089"	2010	54	1	2010-05-15	"ok"	0	1998.66	"ok"	26	"ok"	5	60	14	0.8893706431	135	0
"1090"	2010	55	1	2010-05-14	"ok"	0	1039.1	"ok"	10	"ok"	4	59	29	10.6115916327	134	0
"1091"	2010	56	1	2010-05-20	"ok"	0	4517.27	"ok_m"	12	"ok"	0	0	0	0	140	0
"1092"	2010	57	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1093"	2010	58	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1094"	2010	59	1	2010-05-21	"ok"	0	2240.48	"ok"	17	"ok"	3	37	22	8.603877722	141	0
"1095"	2010	60	1	2010-05-18	"ok"	0	1023.32	"ok"	7	"ok"	2	23	12	2.3814282818	138	0
"1096"	2010	61	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1097"	2010	62	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1098"	2010	63	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1099"	2010	64	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1100"	2010	65	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1101"	2010	66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1102"	2010	67	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1103"	2010	68	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1104"	2010	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1105"	2010	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1106"	2010	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1107"	2010	72	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1108"	2010	73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1109"	2010	74	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1110"	2010	75	1	2010-05-17	"ok"	0	5919.75	"ok_m"	40	"ok"	1	17	9	1.3665100987	137	0
"1111"	2010	76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1112"	2010	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1113"	2010	78	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1114"	2010	79	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1115"	2010	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1116"	2010	81	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1117"	2010	82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1118"	2010	83	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1119"	2010	84	1	2010-05-17	"ok"	0	3605.33	"ok"	28	"ok"	1	12	8	1.2986644796	137	0
"1120"	2010	85	1	2010-05-21	"ok"	0	798.1	"ok"	7	"ok"	0	0	0	0	141	0
"1121"	2010	86	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1122"	2010	87	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1123"	2010	88	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1124"	2010	89	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1125"	2010	90	1	2010-05-18	"ok"	0	2052.72	"ok_m"	9	"ok"	4	49	19	4.6606276198	138	0
"1126"	2010	91	1	2010-05-18	"ok"	0	1706.34	"ok"	17	"ok"	2	26	8	0.4574522314	138	0
"1127"	2010	92	1	2010-05-22	"ok"	0	1110.36	"ok"	21	"ok"	2	24	14	4.1570829113	142	0
"1128"	2010	93	1	2010-05-21	"ok"	0	5113.41	"ok"	14	"ok"	0	0	0	0	141	0
"1129"	2010	94	1	2010-05-18	"ok"	0	926.71	"ok"	15	"ok"	2	25	11	0.1677276485	138	0
"1130"	2010	95	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1131"	2010	96	1	2010-05-15	"ok"	0	1320.87	"ok"	12	"ok"	0	0	0	0	135	0
"1132"	2010	97	1	2010-05-28	"ok"	0	670.05	"ok"	8	"ok"	0	0	0	0	NA	NA
"1133"	2010	98	1	2010-05-19	"ok"	0	1696.91	"ok"	15	"ok"	1	14	2	0.032005487	139	0
"1134"	2010	99	1	2010-05-18	"ok"	0	723.82	"ok"	3	"ok"	0	0	0	0	138	0
"1135"	2010	100	1	2010-05-15	"ok"	0	546.29	"ok"	12	"ok"	2	23	4	0.008068635	135	0
"1136"	2010	101	1	2010-05-23	"ok"	0	686.89	"ok"	3	"ok"	2	22	9	6.0008033236	143	0
"1137"	2010	102	1	2010-05-19	"ok_g"	0.25	7500.21	"ok"	16	"ok"	2	25	5	0.0126048919	139	0
"1138"	2010	103	1	2010-05-15	"ok"	0	1925.79	"ok"	25	"ok"	4	60	24	3.7054279739	135	0
"1139"	2010	104	1	2010-05-23	"ok"	0	1330.17	"ok"	3	"ok"	0	0	0	0	NA	NA
"1140"	2010	105	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1141"	2010	106	1	2010-05-19	"ok"	0	2994.92	"ok"	17	"ok"	4	60	40	10.5234757307	139	0
"1142"	2010	107	1	2010-05-21	"ok"	0	1111.7	"ok"	4	"ok"	0	0	0	0	141	0
"1143"	2010	108	1	2010-05-18	"ok"	0	888.43	"ok"	11	"ok"	2	25	9	0.4165191815	138	0
"1144"	2010	109	1	2010-05-15	"ok"	0	4011.36	"ok"	63	"ok"	5	66	18	0.3057099862	135	0
"1145"	2010	110	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1146"	2010	111	1	2010-05-15	"ok"	0	2264.69	"ok"	23	"ok"	5	74	27	1.5523333372	135	0
"1147"	2010	112	1	2010-05-15	"ok"	0	3897.7	"ok"	39	"ok"	5	71	28	2.8369974279	135	0
"1148"	2010	113	1	2010-05-15	"ok"	0	2430.86	"ok"	27	"ok"	5	71	27	4.4818269685	135	0
"1149"	2010	114	1	NA	"impute"	0.5	3804.64	"ok_m"	23	"ok"	1	15	2	0.0041161237	138	1
"1150"	2010	114	1	NA	"impute"	0.5	3804.64	"ok_m"	23	"ok"	1	15	2	0.0041161237	136	1
"1151"	2010	115	1	2010-05-22	"ok"	0	1468.6	"ok"	4	"ok"	0	0	0	0	142	0
"1152"	2010	116	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1153"	2010	117	1	2010-05-18	"ok"	0	3234.35	"ok_m"	18	"ok"	0	0	0	0	138	0
"1154"	2010	118	1	2010-05-15	"ok"	0	1578.81	"ok"	16	"ok"	0	0	0	0	135	0
"1155"	2010	119	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1156"	2010	120	1	2010-05-19	"ok"	0	1064.09	"ok"	10	"ok"	1	13	9	2.0425221265	139	0
"1157"	2010	121	1	2010-05-18	"ok"	0	1203.39	"ok"	15	"ok"	5	60	19	8.818578024	138	0
"1158"	2010	122	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1159"	2010	123	1	2010-05-23	"ok"	0	874.67	"ok"	4	"ok"	0	0	0	0	143	0
"1160"	2010	124	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1161"	2010	125	1	2010-05-22	"ok"	0	888.29	"ok"	3	"ok"	0	0	0	0	142	0
"1162"	2010	126	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1163"	2010	127	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1164"	2010	128	1	2010-05-22	"ok"	0	1190.76	"ok"	9	"ok"	1	11	2	0.0040186558	142	0
"1165"	2010	129	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1166"	2010	130	1	2010-05-15	"ok"	0	2147.65	"ok"	20	"ok"	1	11	3	0.1801700693	135	0
"1167"	2010	131	1	2010-05-26	"ok"	0	3253.02	"ok"	7	"ok"	0	0	0	0	146	0
"1168"	2010	132	1	2010-05-20	"ok"	0	447.83	"ok"	1	"ok"	0	0	0	0	140	0
"1169"	2010	133	1	2010-05-19	"ok"	0	988.73	"ok"	4	"ok"	1	12	6	0.5349640614	139	0
"1170"	2010	134	1	2010-05-15	"ok"	0	809.42	"ok"	13	"ok"	3	40	9	0.0636336106	135	0
"1171"	2010	135	1	2010-05-21	"ok"	0	899.2	"ok"	6	"ok"	0	0	0	0	141	0
"1172"	2010	136	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1173"	2010	137	1	2010-05-16	"ok"	0	1366.1	"ok"	21	"ok"	0	0	0	0	136	0
"1174"	2010	138	1	2010-05-20	"ok"	0	555.18	"ok"	4	"ok"	0	0	0	0	140	0
"1175"	2010	139	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1176"	2010	140	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1177"	2010	141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1178"	2010	142	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1179"	2010	143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1180"	2010	144	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1181"	2010	145	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1182"	2010	146	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1183"	2010	147	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1184"	2010	148	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1185"	2010	149	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1186"	2010	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1187"	2010	151	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1188"	2010	152	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1189"	2010	153	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1190"	2010	154	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1191"	2010	155	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1192"	2010	156	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1193"	2010	157	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1194"	2010	158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1195"	2010	159	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1196"	2010	160	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1197"	2010	161	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1198"	2010	162	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1199"	2010	163	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1200"	2010	164	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1201"	2010	165	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1202"	2010	166	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1203"	2010	167	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1204"	2010	168	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1205"	2010	169	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1206"	2010	170	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1207"	2010	171	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1208"	2010	172	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1209"	2010	173	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1210"	2010	174	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1211"	2010	175	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1212"	2010	176	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1213"	2010	177	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1214"	2010	178	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1215"	2010	179	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1216"	2010	180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1217"	2010	181	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1218"	2010	182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1219"	2010	183	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1220"	2010	184	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1221"	2010	185	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1222"	2010	186	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1223"	2010	187	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1224"	2010	188	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1225"	2010	189	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1226"	2010	190	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1227"	2010	191	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1228"	2010	192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1229"	2010	193	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1230"	2010	194	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1231"	2010	195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1232"	2010	196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1233"	2010	197	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1234"	2010	198	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1235"	2010	199	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1236"	2010	200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1237"	2010	201	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1238"	2010	202	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1239"	2010	203	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1240"	2010	204	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1241"	2010	205	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1242"	2010	206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1243"	2010	207	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1244"	2010	208	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1245"	2010	209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1246"	2010	210	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1247"	2010	211	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1248"	2010	212	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1249"	2010	213	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1250"	2010	214	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1251"	2010	215	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1252"	2010	216	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1253"	2010	217	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1254"	2010	219	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1255"	2010	220	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1256"	2010	221	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1257"	2010	222	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1258"	2010	223	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1259"	2010	224	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1260"	2010	225	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1261"	2010	226	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1262"	2010	227	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1263"	2010	228	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1264"	2010	229	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1265"	2010	230	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1266"	2010	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1267"	2010	232	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1268"	2010	233	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1269"	2010	234	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1270"	2010	235	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1271"	2010	236	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1272"	2010	237	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
