year	id	data	FFD_corr	vernal	FFD_action	grazing	shoot_vol	shoot_vol_action	cum_n_fl	cum_n_fl_action	n_fr	n_ovules	total_n_seeds	total_n_intact_seeds
2011	186	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	187	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	188	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	189	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	190	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	191	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	192	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	193	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	194	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	195	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	196	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	197	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	198	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	199	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	200	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	201	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	202	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	203	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	204	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	205	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	206	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	207	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	208	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	209	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	210	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	211	1	12/05/2011	20/03/11 23:31	ok	0	399,01	ok	4	ok	0	0	0	0
2011	212	1	NA	20/03/11 23:31	impute	0,5	5342,01	ok_m	18	ok	1	13	5	0,1743488313
2011	213	1	14/05/2011	20/03/11 23:31	ok	0	3381,10	ok	20	ok	0	0	0	0
2011	214	1	12/05/2011	20/03/11 23:31	ok	0	1203,45	ok	19	ok	2	28	13	2,2617260459
2011	215	1	08/05/2011	20/03/11 23:31	ok	0	452,04	ok	3	ok	1	14	8	3,7428543461
2011	216	1	12/05/2011	20/03/11 23:31	ok	0	528,21	ok	4	ok	1	11	7	0,0894861458
2011	217	1	09/05/2011	20/03/11 23:31	ok	0	2523,01	ok	16	ok	0	0	0	0
2011	219	1	17/05/2011	20/03/11 23:31	ok	0	709,42	ok	6	ok	0	0	0	0
2011	220	1	20/05/2011	20/03/11 23:31	ok	0	214,71	ok	1	ok	1	9	3	1,3343580349
2011	221	1	16/05/2011	20/03/11 23:31	ok	0	717,94	ok	4	ok	2	22	11	0,6734220596
2011	222	1	16/05/2011	20/03/11 23:31	ok	0	254,58	ok	2	ok	0	0	0	0
2011	223	1	16/05/2011	20/03/11 23:31	ok	0	890,36	ok	10	ok	0	0	0	0
2011	224	1	19/05/2011	20/03/11 23:31	ok	0	2071,08	ok	23	ok	1	13	6	0,6527756606
2011	225	1	17/05/2011	20/03/11 23:31	ok	0	1219,22	ok_m	11	ok	0	0	0	0
2011	226	1	17/05/2011	20/03/11 23:31	ok	0	595,41	ok	4	ok	0	0	0	0
2011	227	1	17/05/2011	20/03/11 23:31	ok	0	3277,73	ok	7	ok	1	12	3	0,2674820307
2011	228	1	13/05/2011	20/03/11 23:31	ok	0	598,36	ok	7	ok	1	11	3	0,028836624
2011	229	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	230	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	231	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	232	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	233	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	234	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	235	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	236	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	237	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	238	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	239	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	240	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	241	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	242	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	243	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	244	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	245	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	246	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	247	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	248	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	249	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	250	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	251	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	252	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2011	253	0	NA	20/03/11 23:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	1	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	2	1	NA	20/03/12 05:20	impute	0,5	1058,32	ok	34	ok	3	42	15	5
2012	3	1	11/05/2012	20/03/12 05:20	ok	0	7046,78	ok	51	ok	5	52	20	12
2012	4	1	NA	20/03/12 05:20	impute	1	176,50	ok_m	5	ok	0	0	0	0
2012	5	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	6	1	15/05/2012	20/03/12 05:20	ok	0	888,46	ok	11	ok	0	0	0	0
2012	7	1	18/05/2012	20/03/12 05:20	ok	0	1776,93	ok	8	ok	2	23	10	5
2012	8	1	16/05/2012	20/03/12 05:20	ok	0	875,83	ok	3	ok	0	0	0	0
2012	9	1	11/05/2012	20/03/12 05:20	ok	0,2	3779,45	ok_m	34	ok	5	60	31	24
2012	10	1	13/05/2012	20/03/12 05:20	ok	0	4820,04	ok_m	42	ok	1	1	1	0
2012	11	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	12	1	NA	20/03/12 05:20	impute	0,5	527,69	ok_m	12	ok	0	0	0	0
2012	13	1	16/05/2012	20/03/12 05:20	ok_g	0,4	3627,25	ok_m	60	ok	1	6	6	0
2012	14	1	13/05/2012	20/03/12 05:20	ok	0	591,47	ok	5	ok	0	0	0	0
2012	15	1	12/05/2012	20/03/12 05:20	ok	0	1548,06	ok	47	ok	0	0	0	0
2012	16	1	13/05/2012	20/03/12 05:20	ok	0	964,00	ok	37	ok	0	0	0	0
2012	17	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	18	1	12/05/2012	20/03/12 05:20	ok	0	1155,85	ok_m	6	ok	1	5	5	0
2012	19	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	20	1	11/05/2012	20/03/12 05:20	ok	0	3035,74	ok	36	ok	1	4	4	0
2012	21	1	20/05/2012	20/03/12 05:20	ok	0	6017,97	ok	4	ok	1	11	11	0
2012	22	1	08/05/2012	20/03/12 05:20	ok	0	10351,27	ok	107	ok	5	65	15	9
2012	23	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	24	1	15/05/2012	20/03/12 05:20	ok	1	1949,43	ok_m	5	ok	0	0	0	0
2012	25	1	13/05/2012	20/03/12 05:20	ok	1	505,22	ok_m	5	ok	0	0	0	0
2012	26	1	NA	20/03/12 05:20	impute	1	1630,61	ok_m	20	ok	0	0	0	0
2012	27	1	16/05/2012	20/03/12 05:20	ok	0	836,60	ok	5	ok	1	11	11	0
2012	28	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	29	1	16/05/2012	20/03/12 05:20	ok	0	457,00	ok	3	ok	0	0	0	0
2012	30	1	18/05/2012	20/03/12 05:20	ok	0	678,87	ok	10	ok	0	0	0	0
2012	31	1	NA	20/03/12 05:20	impute	1	798,81	ok_m	20	ok	0	0	0	0
2012	32	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	33	1	12/05/2012	20/03/12 05:20	ok	0	935,02	ok	7	ok	2	27	11	0
2012	34	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	35	1	08/05/2012	20/03/12 05:20	ok	0	2667,77	ok	18	ok	5	69	19	16
2012	36	1	18/05/2012	20/03/12 05:20	ok	0	575,07	ok	3	ok	0	0	0	0
2012	37	1	08/05/2012	20/03/12 05:20	ok	0	1552,22	ok	27	ok	5	66	31	25
2012	38	1	11/05/2012	20/03/12 05:20	ok	0	2227,10	ok	44	ok	1	5	5	0
2012	39	1	13/05/2012	20/03/12 05:20	ok	0	4469,88	ok_m	15	ok	3	42	14	7
2012	40	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	41	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	42	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	43	1	18/05/2012	20/03/12 05:20	ok	0	624,20	ok	9	ok	1	6	6	0
2012	44	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	45	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	46	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	47	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	48	1	11/05/2012	20/03/12 05:20	ok	0	1158,13	ok_m	16	ok	2	25	11	1
2012	49	1	11/05/2012	20/03/12 05:20	ok	0,25	5989,84	ok_m	44	ok	5	65	21	16
2012	50	1	22/05/2012	20/03/12 05:20	ok	0	1198,82	ok	3	ok	1	6	6	0
2012	51	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	52	1	16/05/2012	20/03/12 05:20	ok	0	708,82	ok_m	17	ok	1	3	3	0
2012	53	1	13/05/2012	20/03/12 05:20	ok	0	6789,36	ok_m	50	ok	0	0	0	0
2012	54	1	08/05/2012	20/03/12 05:20	ok	0	3043,68	ok	57	ok	4	54	11	8
2012	55	1	08/05/2012	20/03/12 05:20	ok	0	2749,56	ok_m	26	ok	3	40	12	5
2012	56	1	20/05/2012	20/03/12 05:20	ok	0	1604,52	ok	8	ok	0	0	0	0
2012	57	1	12/05/2012	20/03/12 05:20	ok	0	642,61	ok_m	7	ok	2	22	11	5
2012	58	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	59	1	20/05/2012	20/03/12 05:20	ok	0	2373,40	ok	13	ok	0	0	0	0
2012	60	1	12/05/2012	20/03/12 05:20	ok	0	1215,76	ok	11	ok	2	25	11	5
2012	61	1	22/05/2012	20/03/12 05:20	ok	0	865,17	ok	15	ok	0	0	0	0
2012	62	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	63	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	64	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	65	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	66	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	67	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	68	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	69	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	70	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	71	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	72	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	73	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	74	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	75	1	18/05/2012	20/03/12 05:20	ok	0,6666666667	527,57	ok_m	5	ok	0	0	0	0
2012	76	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	77	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	78	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	79	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	80	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	81	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	82	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	83	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	84	1	11/05/2012	20/03/12 05:20	ok	0	5948,07	ok	101	ok	5	60	38	32
2012	85	1	18/05/2012	20/03/12 05:20	ok	0	565,26	ok	5	ok	0	0	0	0
2012	86	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	87	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	88	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	89	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	90	1	26/05/2012	20/03/12 05:20	ok	0,3333333333	1560,93	ok_m	4	ok	0	0	0	0
2012	91	1	15/05/2012	20/03/12 05:20	ok	0	520,56	ok	10	ok	3	31	10	7
2012	92	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	93	1	11/05/2012	20/03/12 05:20	ok	0	5467,11	ok	93	ok	0	0	0	0
2012	94	1	18/05/2012	20/03/12 05:20	ok	0	569,50	ok	18	ok	1	2	2	0
2012	95	1	17/05/2012	20/03/12 05:20	ok	0	3578,47	ok_m	12	ok	0	0	0	0
2012	96	1	12/05/2012	20/03/12 05:20	ok	0	1534,50	ok_m	15	ok	0	0	0	0
2012	97	1	25/05/2012	20/03/12 05:20	ok	0	269,56	ok	3	ok	0	0	0	0
2012	98	1	11/05/2012	20/03/12 05:20	ok	0	2200,85	ok_m	25	ok	0	0	0	0
2012	99	1	NA	20/03/12 05:20	impute	1	459,46	ok	8	ok	0	0	0	0
2012	100	1	12/05/2012	20/03/12 05:20	ok	0	1118,67	ok	15	ok	3	34	11	6
2012	101	1	18/05/2012	20/03/12 05:20	ok	0	627,35	ok	16	ok	1	4	4	0
2012	102	1	08/05/2012	20/03/12 05:20	ok	0	2835,61	ok	42	ok	4	46	14	7
2012	103	1	13/05/2012	20/03/12 05:20	ok	0	2018,17	ok	21	ok	0	0	0	0
2012	104	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	105	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	106	1	18/05/2012	20/03/12 05:20	ok	0	1838,43	ok	7	ok	1	11	11	0
2012	107	1	19/05/2012	20/03/12 05:20	ok	0	2014,21	ok_m	8	ok	1	6	6	0
2012	108	1	18/05/2012	20/03/12 05:20	ok	0	591,80	ok	6	ok	1	5	5	0
2012	109	1	13/05/2012	20/03/12 05:20	ok_g	0,3333333333	392,70	ok_m	20	ok	0	0	0	0
2012	110	1	16/05/2012	20/03/12 05:20	ok	0	155,86	ok	3	ok	0	0	0	0
2012	111	1	16/05/2012	20/03/12 05:20	ok	0	1568,68	ok	14	ok	2	24	7	0
2012	112	1	12/05/2012	20/03/12 05:20	ok	0	753,98	ok	19	ok	3	39	22	16
2012	113	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	114	1	NA	20/03/12 05:20	impute	1	463,25	ok	10	ok	0	0	0	0
2012	115	1	12/05/2012	20/03/12 05:20	ok	0	2029,29	ok	38	ok	2	26	8	5
2012	116	1	20/05/2012	20/03/12 05:20	ok	0	585,28	ok	4	ok	0	0	0	0
2012	117	1	13/05/2012	20/03/12 05:20	ok	0	1387,91	ok_m	17	ok	0	0	0	0
2012	118	1	08/05/2012	20/03/12 05:20	ok	0	1207,92	ok	27	ok	5	59	20	17
2012	119	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	120	1	11/05/2012	20/03/12 05:20	ok	0	863,09	ok	27	ok	1	4	4	0
2012	121	1	27/05/2012	20/03/12 05:20	ok	0	623,45	ok	1	ok	0	0	0	0
2012	122	1	NA	20/03/12 05:20	impute	0,5	589,79	ok_m	7	ok	1	8	8	0
2012	123	1	16/05/2012	20/03/12 05:20	ok	0	769,27	ok	4	ok	1	4	4	0
2012	124	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	125	1	16/05/2012	20/03/12 05:20	ok	0	706,20	ok	7	ok	1	4	4	0
2012	126	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	127	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	128	1	11/05/2012	20/03/12 05:20	ok	0	5503,12	ok_m	27	ok	4	53	28	22
2012	129	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	130	1	16/05/2012	20/03/12 05:20	ok	0	840,52	ok	11	ok	0	0	0	0
2012	131	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	132	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	133	1	15/05/2012	20/03/12 05:20	ok	0	3444,87	ok_m	11	ok	1	1	1	0
2012	134	1	22/05/2012	20/03/12 05:20	ok	0	834,69	ok_m	3	ok	0	0	0	0
2012	135	1	18/05/2012	20/03/12 05:20	ok	0	419,10	ok	3	ok	0	0	0	0
2012	136	1	16/05/2012	20/03/12 05:20	ok	0	445,26	ok	14	ok	1	4	4	0
2012	137	1	24/05/2012	20/03/12 05:20	ok	0	297,12	ok	3	ok	0	0	0	0
2012	138	1	11/05/2012	20/03/12 05:20	ok	0	1708,79	ok	18	ok	3	45	23	13
2012	139	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	140	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	141	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	142	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	143	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	144	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	145	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	146	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	147	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	148	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	149	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	150	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	151	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	152	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	153	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	154	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	155	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	156	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	157	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	158	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	159	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	160	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	161	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	162	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	163	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	164	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	165	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	166	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	167	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	168	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	169	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	170	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	171	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	172	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	173	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	174	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	175	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	176	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	177	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	178	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	179	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	180	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	181	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	182	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	183	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	184	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	185	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	186	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	187	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	188	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	189	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	190	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	191	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	192	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	193	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	194	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	195	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	196	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	197	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	198	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	199	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	200	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	201	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	202	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	203	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	204	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	205	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	206	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	207	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	208	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	209	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	210	0	NA	20/03/12 05:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
